branch,college_tier,cgpa,backlogs,coding_skills,dsa_score,aptitude_score,communication_skills,ml_knowledge,system_design,internships,projects_count,certifications,hackathons,open_source_contributions,extracurriculars,placement_status,salary_package_lpa
5,2,7.48,0,8.5,6.3,31.5,6.3,5.6,3.9,1,0,3,3,2,1,1,17.45
0,1,8.25,3,8.5,2.3,53.9,6.3,7.3,1.6,1,3,0,1,0,2,1,16.77
3,1,7.53,1,5.3,5.7,73.3,3.6,5.0,4.8,0,3,3,0,0,1,1,15.93
1,1,7.65,0,6.0,2.8,67.2,6.4,2.2,5.5,3,3,0,0,0,2,0,17.31
6,1,8.26,2,5.5,7.0,47.4,5.4,3.1,3.9,1,0,0,0,0,2,0,17.31
0,1,7.71,0,6.1,4.0,56.4,8.5,5.8,3.3,0,1,2,1,2,1,0,17.31
2,1,7.37,1,8.7,9.2,57.5,7.4,6.6,4.2,1,2,3,0,0,0,1,19.39
1,2,6.53,0,5.2,7.4,48.5,6.9,6.7,5.9,0,2,1,1,0,2,0,17.31
5,2,6.49,1,6.7,3.6,60.4,6.9,3.9,4.0,2,3,2,1,0,2,1,14.58
1,2,7.67,0,5.7,4.7,62.0,3.3,1.4,4.7,2,1,3,0,2,0,1,14.49
2,0,8.25,2,9.1,7.1,58.6,7.3,6.3,5.2,0,4,1,0,2,1,1,23.77
0,2,6.42,0,4.1,4.6,69.7,6.0,2.2,2.8,0,2,0,3,1,1,1,9.65
6,1,7.9,0,6.6,4.4,55.5,4.5,8.4,4.0,1,3,4,1,0,0,1,18.06
3,2,7.4,0,9.3,6.4,54.0,6.6,6.3,6.7,0,3,1,1,2,0,0,17.31
1,2,7.56,2,5.3,5.6,58.8,6.8,4.8,5.3,2,2,2,1,2,0,1,17.97
4,2,6.41,0,4.4,5.9,80.0,6.5,5.4,3.1,0,4,1,1,0,1,1,15.17
4,1,7.29,0,6.5,4.0,51.4,5.8,5.0,4.0,1,2,2,2,0,1,0,17.31
5,2,6.65,0,6.0,4.6,68.0,6.7,2.9,5.8,0,2,3,2,0,1,0,17.31
0,1,7.61,0,3.9,8.2,71.8,5.7,6.0,5.2,2,2,1,2,0,0,1,21.2
1,1,7.7,2,6.0,5.6,72.0,4.6,3.0,1.8,1,2,3,1,0,2,0,17.31
4,2,6.64,0,4.3,4.5,58.1,3.9,4.3,4.4,3,3,2,0,1,1,0,17.31
5,2,7.87,0,6.8,7.8,70.0,3.2,6.1,1.8,0,0,1,0,1,0,0,17.31
2,2,6.74,0,4.4,7.1,69.9,6.8,2.8,3.3,0,5,2,2,2,3,1,14.77
4,1,7.07,0,7.4,5.6,82.3,4.0,0.0,0.0,2,4,1,0,1,0,1,16.48
3,2,5.67,0,5.3,6.2,70.7,7.1,5.6,2.0,0,4,4,1,0,1,1,14.02
0,2,5.43,1,5.0,6.7,84.3,8.5,4.1,5.1,0,0,1,0,1,0,1,12.11
6,1,6.47,3,3.4,2.9,64.6,3.1,5.5,5.3,1,2,1,2,0,3,0,17.31
6,2,7.37,0,4.9,4.6,45.9,6.9,7.7,2.5,0,3,3,0,0,0,1,16.2
1,1,8.05,0,7.5,7.8,54.8,7.4,1.3,3.6,1,3,0,1,0,0,1,19.89
1,0,6.77,1,4.5,3.0,77.1,4.0,2.0,5.8,0,2,0,0,2,2,1,12.07
0,2,8.01,3,5.9,8.1,72.6,7.3,4.2,5.6,1,4,1,0,1,1,1,19.68
5,2,6.4,0,3.8,7.2,53.2,5.7,3.1,2.5,2,3,2,0,2,2,1,16.21
1,1,8.51,0,6.1,1.0,76.6,8.7,2.1,4.5,1,2,3,0,0,1,1,14.59
1,2,6.57,0,4.3,6.5,69.0,4.3,2.1,5.8,1,2,1,1,0,0,0,17.31
5,0,6.82,0,6.3,6.0,90.9,4.7,5.7,3.0,1,2,3,0,1,0,1,20.92
4,1,6.45,0,6.1,4.2,53.4,8.4,1.4,1.6,1,1,1,2,0,2,0,17.31
6,2,7.92,1,5.1,9.0,66.0,6.7,2.6,1.2,2,1,2,2,0,2,0,17.31
1,2,7.03,0,4.0,6.5,52.6,2.5,3.1,6.3,2,3,4,1,1,0,0,17.31
6,1,7.4,0,5.2,5.7,50.9,4.2,2.9,1.0,2,3,0,0,1,1,0,17.31
5,1,6.11,1,7.3,8.5,59.7,3.4,5.4,1.9,1,2,2,1,1,2,0,17.31
1,0,7.79,0,7.3,6.1,55.8,5.9,5.1,2.0,3,3,1,0,0,0,1,21.33
1,1,7.09,1,5.7,3.4,80.1,5.9,3.5,4.5,1,3,1,1,0,0,1,14.39
5,0,8.05,0,8.7,9.6,43.3,5.3,3.2,4.0,2,2,2,2,1,1,1,24.06
0,2,8.42,0,7.4,3.5,65.8,5.3,5.0,4.1,3,1,3,0,2,0,1,19.26
4,2,7.91,1,5.7,5.4,61.4,5.1,3.2,1.3,0,4,2,3,2,0,1,15.79
5,1,8.36,0,6.0,4.3,85.2,5.2,3.3,5.5,0,2,1,0,1,3,1,16.21
3,1,6.56,2,5.3,4.9,50.4,5.9,4.3,2.6,0,3,0,1,1,1,1,14.12
3,2,6.92,2,8.7,3.6,78.5,6.3,4.2,4.6,1,2,1,2,2,2,0,17.31
3,2,6.69,2,4.1,4.3,53.7,4.5,6.5,7.5,0,3,0,0,1,0,0,17.31
1,0,6.95,2,5.9,4.4,65.5,6.5,4.1,2.6,1,3,0,2,0,1,1,15.89
3,1,8.52,1,6.6,6.2,100.0,7.2,7.3,1.9,1,4,1,1,0,2,1,17.68
2,2,7.17,3,5.7,7.8,53.7,6.8,3.8,4.5,1,3,1,1,1,1,1,17.09
1,2,6.56,0,8.1,10.0,80.6,5.6,3.8,5.2,0,2,1,0,0,0,1,17.87
1,2,8.0,1,5.4,3.4,65.7,7.0,5.2,8.4,1,2,2,1,2,2,1,17.98
3,1,6.05,0,7.0,6.7,80.0,2.7,7.4,5.8,1,4,2,0,0,0,0,17.31
1,1,6.95,1,4.6,5.9,71.0,3.3,7.9,5.5,1,2,4,2,0,1,0,17.31
1,1,7.57,0,7.5,1.0,70.6,4.1,0.7,3.0,0,5,3,1,0,1,1,11.35
1,1,5.72,0,6.3,7.2,70.3,8.1,2.2,2.6,2,1,2,0,1,1,1,18.47
0,2,7.44,1,4.2,2.8,100.0,5.8,8.2,3.8,0,1,1,0,0,0,0,17.31
0,2,6.91,0,5.1,4.7,58.7,8.3,4.3,5.2,0,2,3,0,0,1,0,17.31
1,2,6.39,1,6.2,4.9,77.6,7.4,6.8,2.9,2,3,0,0,0,0,0,17.31
6,1,7.19,0,7.6,5.9,81.5,3.1,2.4,7.1,2,2,1,1,0,1,1,20.43
1,0,6.25,0,6.3,8.9,94.1,7.1,1.3,2.6,0,2,1,0,1,1,1,20.29
0,0,7.7,0,5.7,5.5,48.3,4.9,7.7,8.6,2,2,1,0,0,1,1,20.58
1,2,6.44,3,7.4,7.5,37.7,4.7,3.8,0.7,1,3,1,0,0,0,1,16.96
4,2,6.3,0,3.9,7.0,71.1,2.5,4.3,2.7,0,3,0,1,0,3,1,14.03
6,2,6.82,0,7.6,2.4,73.9,7.2,5.1,3.5,1,5,1,1,0,3,1,15.1
1,2,8.42,1,4.2,9.5,63.3,5.5,6.3,3.1,2,5,3,0,0,0,1,22.38
1,2,6.42,0,6.6,7.6,59.6,7.6,8.9,3.3,0,2,0,3,0,0,1,17.38
1,2,7.6,0,4.9,5.8,64.2,8.1,5.5,1.6,0,1,0,0,0,3,1,12.73
0,2,8.28,1,8.0,3.0,89.9,5.8,0.0,4.9,1,0,3,1,0,1,1,14.3
5,2,5.67,1,5.3,7.1,82.7,5.4,4.7,3.6,0,1,2,1,1,1,0,17.31
5,1,6.99,0,6.3,8.2,71.9,6.5,1.8,2.3,2,3,2,2,2,2,1,19.86
0,1,4.36,0,3.7,4.7,64.3,4.5,4.5,5.2,1,3,2,0,0,1,0,17.31
5,1,8.13,0,9.8,6.2,65.0,8.1,1.2,4.2,1,2,0,0,0,1,1,20.43
5,2,6.73,0,6.9,7.3,73.7,6.0,4.1,3.7,1,3,3,0,0,1,1,17.14
4,0,8.26,0,7.2,5.0,78.3,7.0,0.0,6.1,0,0,2,1,0,1,0,17.31
3,2,6.72,0,4.0,2.6,64.7,6.7,8.0,3.4,1,1,1,0,0,1,1,14.53
5,1,7.32,0,5.8,5.5,71.3,4.8,1.7,6.6,3,2,1,2,2,0,0,17.31
3,1,6.71,0,5.6,4.8,61.9,5.4,2.4,2.1,1,0,0,0,0,1,0,17.31
6,2,6.88,1,8.4,5.4,59.3,5.4,2.5,4.0,0,4,1,0,0,2,0,17.31
4,2,7.06,0,4.7,7.1,73.9,7.1,5.7,4.6,1,1,0,0,0,0,0,17.31
2,2,6.83,0,4.6,5.6,55.4,8.5,7.6,6.3,1,0,3,2,0,2,0,17.31
6,2,7.82,0,4.6,6.4,66.6,7.0,8.2,5.5,0,4,0,0,0,0,1,16.53
1,1,5.64,0,7.0,3.8,56.3,8.1,7.4,2.2,1,2,0,3,0,2,1,15.64
1,1,8.69,0,3.8,6.7,68.3,7.5,2.9,3.2,0,2,2,1,2,3,1,15.68
3,0,7.99,0,4.6,7.0,45.4,4.0,5.8,4.3,2,3,1,0,2,0,1,20.08
6,2,6.69,0,7.6,7.7,63.0,4.2,5.3,2.2,1,1,0,2,1,0,0,17.31
3,1,7.98,0,4.1,6.2,53.6,6.7,3.2,2.4,1,4,1,0,0,1,1,15.05
4,2,7.21,1,4.8,6.2,84.9,5.9,5.2,2.3,1,1,3,1,0,2,0,17.31
0,1,6.81,1,5.2,4.8,70.5,3.9,4.2,1.4,1,1,1,2,1,0,1,14.26
6,1,7.09,0,7.9,5.1,50.5,7.3,6.4,3.6,3,3,2,2,0,0,1,19.77
1,1,6.21,0,4.1,3.1,67.2,6.7,6.9,7.1,1,3,1,0,0,1,1,15.27
0,2,6.03,0,8.2,5.9,51.7,6.2,8.4,4.9,3,3,1,0,0,0,0,17.31
4,1,6.99,1,5.5,3.7,57.8,9.2,6.9,4.4,1,3,2,2,0,1,0,17.31
5,2,7.38,0,5.1,5.7,47.4,7.1,1.7,5.8,0,2,0,1,1,0,0,17.31
2,2,6.2,0,3.5,5.0,65.6,5.3,1.6,5.6,1,3,3,0,1,1,1,10.36
1,1,6.39,0,7.0,3.9,68.6,5.7,3.9,5.3,1,4,2,2,1,3,1,15.67
1,2,8.24,0,7.7,3.4,66.0,2.9,3.9,2.3,1,2,2,0,1,0,1,16.61
6,2,4.89,0,7.8,5.2,61.8,9.7,1.1,6.0,2,3,1,0,0,1,1,16.7
2,1,7.05,1,4.8,4.5,62.7,5.6,1.6,6.9,1,0,0,1,0,1,0,17.31
1,1,7.39,0,8.1,5.8,62.6,5.0,4.4,0.0,2,2,0,1,2,1,1,17.48
5,2,7.04,2,3.2,4.1,69.6,7.0,4.5,3.5,2,1,0,3,0,0,1,13.64
3,1,6.72,0,3.2,4.3,69.3,5.8,4.0,5.2,0,3,0,0,0,1,1,13.85
3,2,5.97,0,7.6,3.8,68.4,4.4,2.0,2.9,1,3,0,2,1,1,0,17.31
2,1,7.72,1,6.9,4.1,62.2,4.4,4.2,4.4,0,3,1,2,1,1,1,14.54
6,2,6.74,0,2.5,5.4,65.1,6.6,3.7,5.5,2,2,3,3,0,1,0,17.31
4,1,6.54,0,4.4,7.6,51.3,6.1,5.1,4.7,2,4,0,0,0,2,1,17.82
0,1,8.04,0,4.3,6.9,63.0,5.5,2.4,5.0,0,2,1,0,2,1,0,17.31
5,1,7.37,0,7.7,5.5,55.3,6.7,5.5,5.0,1,2,0,0,0,0,0,17.31
3,1,7.78,0,3.1,6.5,43.8,6.4,2.4,2.1,3,4,1,0,0,0,0,17.31
5,2,7.31,0,6.5,4.2,74.2,7.1,5.5,3.9,2,4,1,2,1,3,1,16.01
0,2,6.56,0,5.2,4.9,81.7,6.7,4.3,7.6,1,2,2,1,0,2,1,15.04
3,2,8.17,0,7.1,6.4,86.9,5.9,8.0,1.2,1,3,2,2,0,0,1,16.79
1,2,6.83,0,6.1,7.8,58.6,8.5,3.2,6.6,1,3,1,1,1,0,0,17.31
1,0,7.97,1,8.8,4.0,46.8,6.5,8.0,5.7,1,3,0,0,1,0,1,20.52
3,1,6.54,2,4.5,7.6,46.6,3.3,3.8,1.5,2,2,3,1,0,1,1,18.19
1,2,7.08,0,3.0,6.5,47.7,7.1,7.3,8.2,2,2,3,1,2,3,0,17.31
1,2,8.58,2,5.9,5.6,70.6,7.6,8.7,3.6,0,3,2,0,0,1,0,17.31
0,1,8.08,0,6.1,4.9,58.1,6.1,2.4,5.6,2,3,0,0,0,0,1,20.04
2,1,6.79,0,8.1,6.3,67.9,7.3,3.9,1.4,2,2,0,0,1,1,1,17.55
6,1,8.36,0,7.1,5.5,83.7,7.4,5.5,3.1,3,4,0,1,0,2,1,21.34
0,2,7.9,0,6.1,3.1,78.3,4.8,6.5,1.5,1,4,2,0,0,1,1,15.27
1,0,8.01,1,5.8,4.2,67.6,6.0,7.5,2.5,0,3,1,0,0,1,0,17.31
1,2,6.53,0,6.3,4.1,78.7,6.2,2.7,5.0,0,4,3,1,1,0,1,15.55
3,2,8.38,0,4.2,4.0,47.4,7.3,4.5,0.0,1,4,4,0,1,1,1,14.6
5,1,6.82,1,5.3,6.8,64.4,6.7,5.6,1.5,1,3,2,0,1,2,0,17.31
2,1,7.64,1,3.4,2.2,67.1,6.4,6.2,6.2,0,3,2,3,1,1,1,13.37
4,1,7.48,0,5.4,4.2,83.0,8.2,3.7,8.8,0,2,2,0,0,0,0,17.31
1,2,7.09,0,6.3,1.2,69.8,7.4,3.4,4.0,2,2,1,0,1,0,0,17.31
6,2,8.3,0,6.2,4.1,67.3,7.3,3.9,2.1,3,1,1,0,0,3,1,16.84
6,1,7.61,0,8.3,7.5,66.4,6.5,3.9,4.9,0,3,0,2,0,2,1,19.46
2,1,7.99,0,7.1,7.3,45.6,5.6,6.6,4.8,0,1,2,1,0,3,1,18.54
5,2,5.83,1,7.4,7.6,48.4,5.0,6.6,3.0,1,4,1,0,0,0,0,17.31
4,1,7.04,0,6.5,5.2,65.8,5.5,5.8,6.1,3,1,3,0,0,3,1,19.5
0,2,7.51,0,4.7,3.0,64.6,6.8,5.4,3.7,0,3,1,3,1,2,0,17.31
4,2,7.0,0,4.8,4.3,79.2,6.4,5.9,3.7,1,2,0,1,0,2,0,17.31
4,2,4.11,0,5.7,5.8,85.3,7.6,5.3,5.3,0,2,0,1,0,2,0,17.31
0,0,7.61,1,4.9,2.8,52.9,8.6,10.0,6.4,0,3,2,0,0,0,1,19.89
5,2,7.73,1,8.1,4.5,72.6,6.3,7.6,6.7,2,2,3,0,0,0,1,21.29
1,1,7.65,0,4.9,6.1,56.8,6.5,4.8,3.4,0,3,2,0,0,3,1,17.2
2,1,7.8,0,4.7,5.9,87.1,8.0,1.6,3.1,0,3,1,0,0,1,1,13.35
5,1,8.18,0,5.9,8.7,59.0,8.1,10.0,3.9,3,1,1,1,1,2,1,25.69
0,0,6.91,0,6.5,6.7,60.4,6.1,4.1,2.6,0,5,1,2,0,3,1,16.98
5,1,8.2,1,5.9,5.8,60.6,5.2,0.0,2.3,0,3,0,1,1,1,0,17.31
5,2,7.53,2,8.0,4.0,56.6,6.3,5.1,6.3,0,1,2,0,0,1,0,17.31
6,1,7.0,0,7.6,4.6,65.3,4.7,3.4,2.4,0,4,1,3,1,3,1,16.7
5,0,7.31,0,8.6,4.6,40.3,10.0,5.9,4.1,0,3,2,0,2,0,1,20.77
1,0,7.45,0,7.0,5.7,91.6,6.5,7.0,1.5,1,3,2,0,0,0,0,17.31
6,1,7.58,0,5.5,5.8,47.3,7.0,3.4,5.5,0,3,1,0,2,1,1,16.8
1,1,7.29,0,7.4,1.4,74.0,5.9,5.8,4.9,1,1,1,0,0,1,0,17.31
1,1,6.51,1,7.0,4.3,80.2,4.6,3.2,4.8,1,3,3,2,0,0,1,16.8
5,1,7.5,0,4.4,4.0,61.0,5.9,7.5,2.2,3,1,0,1,2,2,1,17.04
3,0,6.43,0,3.7,8.1,70.8,3.7,1.2,2.4,1,2,2,0,2,1,0,17.31
4,1,9.82,0,3.2,6.9,77.5,6.8,7.6,4.1,0,3,0,1,0,1,1,17.57
3,2,8.04,1,5.7,7.4,70.1,5.6,3.4,5.9,1,4,2,0,2,0,0,17.31
0,2,6.79,0,7.1,5.3,62.7,6.4,7.6,7.9,0,4,0,1,0,2,1,16.7
3,0,8.8,0,5.9,3.1,46.4,5.0,5.2,5.7,0,4,1,0,0,0,1,18.77
5,1,6.45,1,5.0,4.7,63.5,4.3,2.2,4.9,1,1,0,0,1,3,0,17.31
5,1,8.11,0,7.5,6.4,48.2,5.8,3.5,3.9,3,1,1,1,0,1,1,20.86
6,2,6.24,0,5.1,6.5,69.5,7.0,3.5,5.2,2,2,1,1,2,0,1,16.62
5,0,6.96,1,8.1,6.5,55.2,3.9,5.4,6.7,1,1,1,0,0,0,0,17.31
3,1,8.29,0,6.1,2.0,58.1,7.6,6.8,4.6,1,1,2,0,1,3,0,17.31
5,2,7.1,2,5.4,6.7,70.6,10.0,6.8,4.4,1,1,1,1,0,0,1,17.26
4,1,8.22,0,8.1,6.0,60.7,6.1,3.4,0.0,0,1,2,1,0,1,1,16.68
6,1,6.89,0,7.3,6.2,54.7,5.4,4.1,4.7,1,1,1,0,0,2,0,17.31
5,1,8.17,1,8.7,2.8,59.7,6.1,1.1,5.2,2,3,0,0,0,3,1,16.3
0,0,8.83,3,5.4,4.1,47.2,6.1,4.0,2.5,1,3,0,0,0,0,1,17.1
5,2,7.4,1,7.4,8.5,59.5,3.8,3.5,4.7,3,3,1,1,0,2,1,20.81
4,2,7.14,0,4.0,3.1,53.3,8.6,1.2,6.1,1,4,0,1,0,1,1,13.93
0,0,7.22,0,5.5,2.9,53.2,5.4,0.5,5.3,1,2,1,1,0,0,1,13.42
3,2,7.83,0,6.9,6.7,50.8,5.5,3.0,3.4,0,1,1,2,1,3,1,16.97
2,1,5.72,3,5.9,4.3,55.4,6.0,3.8,4.5,2,4,0,0,1,2,0,17.31
1,0,7.77,2,6.9,6.6,75.6,6.5,8.1,5.2,0,2,3,2,1,0,1,19.36
5,1,7.56,0,5.6,5.7,52.9,10.0,4.9,1.9,2,2,3,1,0,1,1,17.65
6,1,7.03,0,7.5,9.2,74.8,8.0,5.3,1.7,0,0,3,1,1,3,0,17.31
5,1,7.76,0,5.1,5.3,59.9,4.9,4.3,5.2,2,5,3,0,0,0,1,17.14
3,1,7.84,0,7.7,8.2,67.0,5.4,3.8,3.6,1,3,3,0,0,1,1,19.57
3,2,7.28,0,6.1,6.8,53.3,4.8,1.6,4.9,1,3,2,0,2,0,1,15.23
1,0,8.17,0,8.2,6.7,79.8,6.7,6.9,5.8,1,3,3,2,1,2,1,21.82
2,1,6.96,0,7.0,8.6,68.4,4.4,3.5,3.1,1,2,4,0,1,3,1,17.56
1,2,7.75,0,5.5,5.9,84.2,5.3,4.1,5.0,2,3,2,2,0,2,0,17.31
3,0,7.68,0,5.5,7.7,81.4,3.8,5.2,5.3,2,2,4,0,2,1,1,20.54
3,2,7.44,0,6.5,2.0,58.3,7.0,2.7,7.2,0,4,1,2,1,1,0,17.31
5,1,7.93,0,7.1,7.7,67.4,5.5,6.7,5.1,0,3,0,2,1,2,0,17.31
6,2,6.12,0,8.2,6.5,54.7,5.1,9.1,3.2,2,2,2,1,1,2,1,19.21
1,0,8.6,0,5.0,3.2,61.0,5.0,6.2,2.3,3,3,3,0,0,0,1,20.31
6,1,7.66,1,8.8,6.4,91.0,5.7,1.1,5.8,3,5,2,0,0,0,0,17.31
1,2,5.59,0,4.4,3.8,46.0,9.4,3.5,3.6,1,4,1,0,0,0,0,17.31
1,2,7.44,1,3.3,3.3,63.6,7.7,3.4,6.7,0,3,1,2,0,1,0,17.31
0,1,7.12,0,6.4,9.5,64.6,6.2,4.7,6.0,0,2,1,2,0,0,1,19.59
3,2,7.08,0,5.8,4.1,44.9,5.9,4.7,1.4,2,1,0,2,0,1,0,17.31
1,1,8.76,1,6.9,5.2,55.3,6.3,5.8,6.2,0,4,1,0,0,2,1,18.97
1,0,7.45,0,8.6,4.0,71.2,6.1,1.7,2.4,3,1,1,1,1,0,1,19.6
6,2,6.69,0,4.6,7.2,62.4,7.7,2.8,4.1,0,1,3,0,0,1,1,13.91
5,2,7.36,0,5.8,7.0,67.2,7.4,2.0,3.0,2,1,1,3,0,2,0,17.31
5,1,6.73,1,8.9,5.1,43.6,8.9,4.7,2.6,1,1,1,2,1,1,0,17.31
1,1,7.49,0,6.6,4.5,90.9,6.6,3.3,2.6,1,3,1,0,0,0,1,17.83
4,1,6.39,0,4.3,5.0,67.4,6.9,5.2,3.1,3,2,1,1,0,0,1,18.25
1,0,8.35,0,7.3,1.1,55.9,6.3,4.3,1.9,0,3,2,2,0,1,1,15.22
0,2,8.1,0,4.2,4.8,71.8,4.1,2.9,4.1,0,1,2,1,2,0,1,13.41
5,0,8.01,2,5.2,3.8,62.5,5.8,7.0,4.8,0,2,0,1,0,1,1,17.39
6,2,7.19,1,5.1,6.2,66.9,8.2,5.7,0.1,0,2,1,0,1,2,0,17.31
3,2,7.56,2,7.9,4.4,55.8,7.6,6.5,2.2,3,1,0,0,0,2,1,19.15
2,1,8.97,0,7.6,6.5,70.0,6.4,3.2,5.1,3,2,2,0,1,1,1,21.54
1,2,5.47,0,7.0,5.5,69.4,6.7,5.1,2.2,3,3,1,1,1,0,1,16.19
1,2,4.92,2,8.4,5.5,65.4,6.6,0.2,6.0,1,0,0,1,0,3,0,17.31
5,2,6.16,0,4.6,6.8,85.7,6.8,3.5,6.1,1,3,1,0,0,0,1,16.92
5,0,9.02,0,3.8,4.1,49.3,6.7,7.0,3.2,1,3,2,0,0,1,1,18.3
3,2,6.37,1,7.5,5.1,75.3,7.5,6.6,3.1,1,4,1,1,1,1,1,17.48
0,1,8.1,0,2.4,6.8,52.3,6.3,2.6,4.6,3,4,1,1,1,1,1,17.86
1,1,7.13,0,4.4,8.2,49.6,4.1,5.4,2.9,0,5,2,0,0,2,1,16.09
5,1,6.34,0,6.2,6.3,64.0,3.6,6.6,4.2,0,4,1,1,0,1,1,15.06
6,1,6.48,0,7.5,4.7,55.7,4.8,1.5,3.1,1,5,0,0,0,2,0,17.31
0,1,5.81,0,5.4,5.1,62.7,6.0,4.2,2.5,0,2,1,0,0,0,0,17.31
1,2,7.14,0,8.9,6.1,60.4,4.5,3.5,5.3,3,4,0,0,0,2,1,21.57
0,2,7.24,0,3.9,7.7,94.1,6.2,2.6,2.6,0,3,4,0,0,1,1,13.95
4,2,8.0,0,4.9,4.7,70.8,6.5,6.0,7.2,2,2,1,1,0,3,1,19.8
3,0,6.39,0,5.9,5.3,70.3,8.0,6.3,1.8,1,2,1,1,0,1,1,16.26
5,2,6.2,0,6.0,7.3,64.3,5.0,2.6,0.3,1,3,0,1,0,1,1,14.44
1,2,7.64,1,6.2,7.6,68.7,6.5,6.6,5.5,1,4,2,2,0,0,1,18.4
5,2,7.13,2,4.4,5.4,77.8,5.8,6.5,6.1,0,2,1,1,1,3,1,16.71
4,1,6.49,0,7.5,8.5,70.8,3.8,6.2,3.6,1,1,2,1,0,0,0,17.31
5,2,5.36,1,5.4,6.2,50.7,5.3,3.3,0.0,0,5,0,0,0,1,0,17.31
4,1,8.08,0,5.2,5.0,81.7,6.3,1.7,4.7,1,3,0,0,0,1,1,17.32
6,1,7.94,0,3.5,5.5,70.5,7.3,3.6,6.2,2,2,2,0,0,0,1,19.24
3,2,6.92,0,4.4,6.1,61.0,7.2,2.5,4.0,0,2,1,0,0,0,0,17.31
4,1,5.54,0,5.8,4.8,68.5,6.6,4.4,4.2,1,3,1,1,0,0,0,17.31
3,0,6.81,0,5.5,6.2,51.9,5.5,4.3,4.2,2,1,1,2,2,1,1,19.03
1,1,8.8,3,6.0,5.2,53.9,5.6,7.7,4.2,0,1,0,0,0,0,0,17.31
1,1,7.87,1,4.6,4.1,70.5,6.6,2.4,5.4,2,2,2,0,0,0,0,17.31
5,1,8.04,0,4.0,10.0,60.2,4.1,5.1,3.9,1,2,1,1,0,1,1,19.82
5,2,7.18,0,6.4,4.5,49.8,6.8,2.2,1.5,0,4,3,3,0,1,1,10.78
3,1,7.16,0,7.4,2.9,88.3,4.5,5.1,3.9,2,2,0,1,0,3,1,16.53
3,2,6.18,1,6.4,4.6,87.6,5.0,2.8,4.4,1,5,4,1,1,0,1,13.34
0,2,7.23,0,7.0,5.1,51.8,4.9,5.9,3.2,1,1,2,1,2,0,1,15.76
3,1,8.1,1,3.7,7.0,69.6,6.5,5.0,5.0,2,2,1,2,1,1,0,17.31
0,1,7.94,0,8.8,4.3,76.8,6.6,6.2,3.2,2,3,2,0,0,3,1,18.75
3,1,7.39,1,3.3,6.0,55.4,6.8,6.4,4.2,1,1,0,1,0,0,1,16.05
1,2,6.62,0,2.2,5.7,49.7,5.9,5.7,5.1,2,2,0,0,1,2,0,17.31
1,1,6.56,0,7.4,5.3,75.4,7.3,0.0,0.0,2,1,0,0,0,2,1,15.11
3,2,7.61,0,6.0,5.5,80.5,8.4,6.7,3.2,1,2,3,1,2,3,1,17.04
1,0,8.17,0,3.9,6.6,73.5,6.5,3.2,2.7,1,2,1,1,2,0,1,19.51
2,2,7.18,0,7.1,6.7,63.1,8.7,0.5,4.4,1,1,4,0,1,2,1,15.7
4,1,8.16,2,6.6,5.0,62.1,4.5,3.5,4.8,3,1,1,1,1,2,1,19.15
1,1,6.8,2,7.0,8.2,68.3,8.2,2.8,7.0,0,4,1,3,0,1,1,18.39
6,1,7.0,0,5.4,2.7,58.6,7.6,3.0,5.3,1,2,1,0,1,0,0,17.31
3,2,6.77,3,4.5,4.1,72.1,4.4,3.5,3.2,1,2,2,0,1,2,1,13.21
4,2,6.83,0,6.6,6.3,63.5,5.6,3.1,3.6,1,1,3,0,0,1,1,16.08
5,2,6.75,2,8.4,3.9,65.6,5.4,4.4,7.2,1,1,2,0,1,0,1,17.42
6,2,6.22,0,5.3,7.2,75.2,5.3,7.8,3.0,0,2,3,1,0,1,1,15.21
6,2,6.58,0,7.0,4.4,68.4,5.0,4.2,4.1,3,2,3,0,2,0,0,17.31
3,1,7.58,3,5.4,5.3,54.9,5.7,4.9,3.7,3,5,0,1,1,1,1,19.91
6,0,8.5,0,5.7,7.5,76.6,6.0,5.0,4.1,1,5,0,1,1,2,1,21.82
1,1,8.61,3,6.0,4.6,45.7,8.9,0.9,3.9,0,3,1,2,2,3,1,14.59
0,2,5.65,0,6.4,3.3,83.4,4.8,3.3,4.2,0,0,3,1,1,0,0,17.31
2,2,6.44,0,7.7,5.2,71.2,5.3,2.3,9.4,0,5,0,1,1,1,0,17.31
5,2,9.11,0,7.3,5.0,70.2,4.9,7.3,4.3,1,3,2,3,0,2,1,21.02
5,1,7.89,0,3.9,5.0,92.9,6.1,5.5,4.0,0,3,0,3,0,3,1,17.66
1,1,7.6,1,6.4,6.2,49.0,5.2,4.0,3.5,0,2,0,0,0,0,0,17.31
0,2,7.14,0,4.5,4.4,69.6,4.8,5.3,3.6,2,2,0,2,2,1,1,16.11
5,2,6.16,1,6.4,4.7,67.6,5.4,3.6,1.8,1,3,2,0,0,2,1,16.44
1,2,6.92,0,5.3,6.7,63.5,5.3,5.8,2.9,1,3,1,0,0,2,0,17.31
5,1,7.84,0,5.8,1.2,64.3,7.0,0.7,3.2,3,3,0,0,1,3,1,15.44
1,1,8.1,0,8.2,7.5,58.3,4.7,2.8,3.3,3,2,1,1,0,1,1,19.4
2,1,6.28,1,8.2,4.8,63.6,6.0,4.2,3.1,1,2,1,0,0,2,0,17.31
1,2,7.3,0,3.8,5.9,58.4,8.0,2.9,9.0,2,3,0,2,0,1,1,16.07
